ProvID,Culture,Religion,TradeGoods,Citizens,Freedmen,lower_strata,middle_strata,proletariat,Slaves,Tribesmen,upper_strata,Civilization,Barbarian,NameRef,AraRef
301,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov301,noregion
302,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov302,noregion
303,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov303,noregion
304,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov304,noregion
305,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov305,noregion
306,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov306,noregion
307,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov307,noregion
308,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov308,noregion
309,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov309,noregion
310,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov310,noregion
311,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov311,noregion
312,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov312,noregion
313,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov313,noregion
314,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov314,noregion
315,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov315,noregion
316,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov316,noregion
317,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov317,noregion
318,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov318,noregion
319,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov319,noregion
320,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov320,noregion
321,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov321,noregion
322,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov322,noregion
323,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov323,noregion
324,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov324,noregion
325,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov325,noregion
326,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov326,noregion
327,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov327,noregion
328,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov328,noregion
329,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov329,noregion
330,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov330,noregion
331,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov331,noregion
332,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov332,noregion
333,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov333,noregion
334,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov334,noregion
335,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov335,noregion
336,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov336,noregion
337,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov337,noregion
338,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov338,noregion
339,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov339,noregion
340,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov340,noregion
341,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov341,noregion
342,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov342,noregion
343,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov343,noregion
344,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov344,noregion
345,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov345,noregion
346,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov346,noregion
347,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov347,noregion
348,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov348,noregion
349,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov349,noregion
350,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov350,noregion
351,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov351,noregion
352,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov352,noregion
353,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov353,noregion
354,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov354,noregion
355,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov355,noregion
356,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov356,noregion
357,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov357,noregion
358,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov358,noregion
359,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov359,noregion
360,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov360,noregion
361,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov361,noregion
362,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov362,noregion
363,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov363,noregion
364,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov364,noregion
365,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov365,noregion
366,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov366,noregion
367,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov367,noregion
368,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov368,noregion
369,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov369,noregion
370,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov370,noregion
371,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov371,noregion
372,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov372,noregion
373,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov373,noregion
374,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov374,noregion
375,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov375,noregion
376,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov376,noregion
377,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov377,noregion
378,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov378,noregion
379,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov379,noregion
380,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov380,noregion
381,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov381,noregion
382,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov382,noregion
383,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov383,noregion
384,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov384,noregion
385,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov385,noregion
386,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov386,noregion
387,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov387,noregion
388,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov388,noregion
389,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov389,noregion
390,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov390,noregion
391,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov391,noregion
392,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov392,noregion
393,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov393,noregion
394,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov394,noregion
395,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov395,noregion
396,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov396,noregion
397,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov397,noregion
398,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov398,noregion
399,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov399,noregion
400,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov400,noregion
401,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov401,noregion
402,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov402,noregion
403,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov403,noregion
404,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov404,noregion
405,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov405,noregion
406,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov406,noregion
407,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov407,noregion
408,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov408,noregion
409,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov409,noregion
410,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov410,noregion
411,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov411,noregion
412,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov412,noregion
413,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov413,noregion
414,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov414,noregion
415,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov415,noregion
416,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov416,noregion
417,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov417,noregion
418,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov418,noregion
419,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov419,noregion
420,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov420,noregion
421,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov421,noregion
422,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov422,noregion
423,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov423,noregion
424,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov424,noregion
425,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov425,noregion
426,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov426,noregion
427,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov427,noregion
428,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov428,noregion
429,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov429,noregion
430,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov430,noregion
431,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov431,noregion
432,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov432,noregion
433,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov433,noregion
434,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov434,noregion
435,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov435,noregion
436,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov436,noregion
437,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov437,noregion
438,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov438,noregion
439,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov439,noregion
440,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov440,noregion
441,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov441,noregion
442,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov442,noregion
443,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov443,noregion
444,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov444,noregion
445,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov445,noregion
446,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov446,noregion
447,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov447,noregion
448,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov448,noregion
449,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov449,noregion
450,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov450,noregion
451,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov451,noregion
452,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov452,noregion
453,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov453,noregion
454,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov454,noregion
455,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov455,noregion
456,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov456,noregion
457,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov457,noregion
458,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov458,noregion
459,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov459,noregion
460,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov460,noregion
461,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov461,noregion
462,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov462,noregion
463,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov463,noregion
464,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov464,noregion
465,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov465,noregion
466,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov466,noregion
467,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov467,noregion
468,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov468,noregion
469,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov469,noregion
470,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov470,noregion
471,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov471,noregion
472,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov472,noregion
473,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov473,noregion
474,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov474,noregion
475,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov475,noregion
476,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov476,noregion
477,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov477,noregion
478,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov478,noregion
479,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov479,noregion
480,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov480,noregion
481,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov481,noregion
482,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov482,noregion
483,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov483,noregion
484,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov484,noregion
485,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov485,noregion
486,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov486,noregion
487,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov487,noregion
488,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov488,noregion
489,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov489,noregion
490,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov490,noregion
491,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov491,noregion
492,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov492,noregion
493,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov493,noregion
494,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov494,noregion
495,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov495,noregion
496,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov496,noregion
497,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov497,noregion
498,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov498,noregion
499,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov499,noregion
500,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov500,noregion
501,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov501,noregion
502,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov502,noregion
503,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov503,noregion
504,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov504,noregion
505,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov505,noregion
506,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov506,noregion
507,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov507,noregion
508,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov508,noregion
509,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov509,noregion
510,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov510,noregion
511,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov511,noregion
512,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov512,noregion
513,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov513,noregion
514,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov514,noregion
515,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov515,noregion
516,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov516,noregion
517,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov517,noregion
518,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov518,noregion
519,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov519,noregion
520,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov520,noregion
521,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov521,noregion
522,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov522,noregion
523,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov523,noregion
524,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov524,noregion
525,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov525,noregion
526,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov526,noregion
527,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov527,noregion
528,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov528,noregion
529,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov529,noregion
530,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov530,noregion
531,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov531,noregion
532,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov532,noregion
533,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov533,noregion
534,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov534,noregion
535,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov535,noregion
536,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov536,noregion
537,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov537,noregion
538,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov538,noregion
539,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov539,noregion
540,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov540,noregion
541,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov541,noregion
542,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov542,noregion
543,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov543,noregion
544,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov544,noregion
545,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov545,noregion
546,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov546,noregion
547,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov547,noregion
548,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov548,noregion
549,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov549,noregion
550,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov550,noregion
551,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov551,noregion
552,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov552,noregion
553,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov553,noregion
554,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov554,noregion
555,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov555,noregion
556,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov556,noregion
557,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov557,noregion
558,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov558,noregion
559,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov559,noregion
560,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov560,noregion
561,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov561,noregion
562,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov562,noregion
563,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov563,noregion
564,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov564,noregion
565,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov565,noregion
566,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov566,noregion
567,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov567,noregion
568,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov568,noregion
569,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov569,noregion
570,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov570,noregion
571,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov571,noregion
572,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov572,noregion
573,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov573,noregion
574,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov574,noregion
575,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov575,noregion
576,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov576,noregion
577,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov577,noregion
578,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov578,noregion
579,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov579,noregion
580,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov580,noregion
581,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov581,noregion
582,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov582,noregion
583,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov583,noregion
584,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov584,noregion
585,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov585,noregion
586,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov586,noregion
587,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov587,noregion
588,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov588,noregion
589,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov589,noregion
590,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov590,noregion
591,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov591,noregion
592,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov592,noregion
593,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov593,noregion
594,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov594,noregion
595,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov595,noregion
596,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov596,noregion
597,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov597,noregion
598,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov598,noregion
599,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov599,noregion
600,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov600,noregion
601,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov601,noregion
602,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov602,noregion
