ProvID,Culture,Religion,TradeGoods,Citizens,Freedmen,LowerStrata,MiddleStrata,Proletariat,Slaves,Tribesmen,UpperStrata,Civilization,SettlementRank,NameRef,AraRef,isChanged
282,guarani,catholic,coffee,0,0,0,0,0,0,2,0,40,0,Andradina,Sao Paulo,TRUE
283,kurdish,sunni,cloth,0,0,0,0,0,0,0,0,39,0,Soran,state_578,FALSE
284,anglo_antipodean,protestant,cloth,0,0,0,0,0,0,0,0,40,0,PROV284,state_467,FALSE
285,swedish,protestant,cloth,0,0,0,0,0,0,0,0,39,0,Sundsvall,state_715,FALSE
286,kayapo,pagelanca,livestock,0,0,0,0,0,0,1,0,40,0,Dourados,Mato Grosso do Sul,TRUE
287,fulani,sunni,cloth,0,0,4,0,0,2,21,0,40,0,Kogu,Nigeria,FALSE
288,estonian,protestant,cloth,0,0,8,0,0,0,0,0,39,0,Fellin,state_238,FALSE
289,north_german,protestant,cloth,0,0,0,0,0,0,0,0,39,0,Königsberg,state_21,FALSE
290,swedish,protestant,cloth,0,0,0,0,0,0,0,0,39,0,PROV290,state_715,FALSE
291,swedish,protestant,cloth,0,0,0,0,0,0,0,0,39,0,PROV291,state_715,FALSE
292,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV292,state_107,FALSE
293,austrian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,PROV293,state_22,FALSE
294,north_german,catholic,cloth,0,0,0,0,0,0,0,0,39,0,PROV294,state_536,FALSE
295,catalan,catholic,cloth,0,0,10,2,0,0,0,0,39,0,Menorca,state_720,FALSE
296,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV296,state_591,FALSE
297,illinois,gaihwiio,cloth,0,0,0,0,0,0,0,0,40,0,PROV297,state_545,FALSE
298,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV298,state_571,FALSE
299,levantine,sunni,cloth,0,0,5,0,0,0,0,0,39,0,Damascus,state_23,FALSE
300,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,Kalatsch am Don,state_192,FALSE
301,danish,protestant,cloth,0,0,0,0,0,0,0,0,39,0,PROV301,state_681,FALSE
302,catalan,catholic,cloth,0,0,4,1,0,0,0,0,39,0,Sort,Catalonia,FALSE
303,hungarian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,PROV303,state_663,FALSE
304,norwegian,protestant,cloth,0,0,0,0,0,0,0,0,40,0,PROV304,state_500,FALSE
305,south_italian,catholic,sulphur,0,0,28,9,0,0,0,1,40,0,Enna,Sicilia,FALSE
306,castilian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,Barbastro,Aragón,FALSE
307,wiyot,earth_lodge,cloth,0,0,0,0,0,0,0,0,40,0,Reno,state_200,FALSE
308,austrian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,Linz,state_22,FALSE
309,kachin,theravada,cloth,0,0,16,2,0,0,13,0,39,0,PROV309,state_112,FALSE
310,castilian,catholic,cloth,0,0,30,5,4,0,0,1,39,0,Valencia,Valencia,FALSE
311,hindi,hindu,cloth,0,0,25,0,3,0,18,0,40,0,PROV311,state_248,FALSE
312,manchu,mahayana,cloth,0,0,58,2,2,0,0,3,39,0,PROV312,state_502,FALSE
313,yankee,protestant,cloth,0,0,6,2,1,0,0,0,40,0,Newton,New Jersey,FALSE
314,roman,mana,cloth,0,0,0,0,0,0,0,0,40,0,PROV314_latin,state_144,FALSE
315,tunisian,sunni,cloth,0,0,0,0,0,0,5,0,39,0,PROV315,state_725,FALSE
316,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,Morosowsk,state_192,FALSE
317,assamese,hindu,cloth,0,0,9,0,2,0,12,0,40,0,PROV317,state_26,FALSE
318,roman,mythic,cloth,0,0,0,0,0,0,0,0,40,0,PROV318,state_626,FALSE
319,gyarlong,mahayana,cloth,0,0,7,0,0,0,0,0,39,0,PROV319,state_122,FALSE
320,tunisian,sunni,cloth,0,0,3,0,0,0,5,0,39,0,PROV320,state_725,FALSE
321,dolgan,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV321,state_195,FALSE
322,amur,mahayana,cloth,0,0,7,0,0,0,0,0,39,0,PROV322,state_602,FALSE
323,colombian,catholic,coffee,0,0,17,1,0,0,0,0,40,0,Barinas,state_27,TRUE
324,yurok,earth_lodge,cloth,0,0,0,0,0,0,0,0,40,0,Salem,state_28,FALSE
325,oriya,hindu,cloth,0,0,53,5,8,0,45,0,40,0,PROV325,state_594,FALSE
326,oroqen,mahayana,cloth,0,0,0,0,0,0,1,0,39,0,PROV326,state_599,FALSE
327,latin_caribbean,catholic,cloth,0,0,5,1,0,0,0,1,39,0,Santiago de Cuba,state_331,TRUE
328,manchu,mahayana,cloth,0,0,58,2,2,0,0,3,39,0,PROV328,state_502,FALSE
329,malinke,sunni,cloth,0,0,3,0,0,3,19,0,40,0,Sikaso,Mali,FALSE
330,chukotkan,siberian_shamanism,cloth,0,0,0,0,0,0,0,0,40,0,PROV330_latin,state_79,FALSE
331,bengali,sunni,cloth,0,0,84,0,0,0,84,0,40,0,PROV331,state_253,FALSE
332,makua,bantu,cloth,0,0,2,0,0,8,10,0,40,0,PROV332,state_142,FALSE
333,uighur,mahayana,cloth,0,0,0,0,0,0,1,0,39,0,PROV333,state_47,FALSE
334,urdu,sunni,cloth,0,0,0,0,0,0,4,0,40,0,PROV334,state_693,FALSE
335,dolgan,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV335,state_195,FALSE
336,colombian,catholic,iron,0,0,9,0,0,0,0,0,40,0,Mérida,state_6,TRUE
337,amur,inuit,cloth,0,0,0,0,0,0,0,0,40,0,PROV337,state_559,FALSE
338,anglo_canadian,roman_pantheon,cloth,0,0,0,0,0,0,0,0,40,0,PROV338,spare_state,FALSE
339,samogo_soninke,sunni,cloth,0,0,3,0,0,5,18,0,40,0,Banamba,Mali,FALSE
340,ndau,bantu,cloth,0,0,0,0,0,7,8,0,40,0,PROV340,state_29,FALSE
341,sami,protestant,cloth,0,0,0,0,0,0,0,0,40,0,PROV341,state_96,FALSE
342,dari,sunni,cloth,0,0,0,0,0,0,0,0,40,0,PROV342,state_274,FALSE
343,irish,catholic,cloth,0,0,0,0,0,0,0,0,40,0,PROV343,state_491,FALSE
344,norwegian,reformed,cloth,0,0,0,0,0,0,0,0,40,0,PROV344,state_554,FALSE
345,russian,orthodox,cloth,0,0,2,0,0,0,0,0,39,0,Prokhorovka,state_152,FALSE
346,sami,protestant,cloth,0,0,0,0,0,0,1,0,40,0,Inari,Lappi,FALSE
347,polish,catholic,grain,0,0,11,1,1,0,0,3,40,0,Radzyń,Podlaskie,TRUE
348,swedish,protestant,cloth,0,0,0,0,0,0,0,0,39,0,PROV348,state_436,FALSE
349,illinois,gaihwiio,cloth,0,0,0,0,0,0,0,0,40,0,South Bend,state_545,FALSE
350,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV350,state_81,FALSE
351,irish,catholic,cloth,0,0,0,0,0,0,0,0,40,0,Limerick,state_491,FALSE
352,serb,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,Skopje,state_84,FALSE
353,russian,orthodox,cloth,0,0,1,0,0,0,0,0,39,0,PROV353,state_475,FALSE
354,norwegian,reformed,cloth,0,0,0,0,0,0,0,0,40,0,PROV354,state_288,FALSE
355,hungarian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,Ödenburg,state_663,FALSE
356,ukrainian,orthodox,cloth,0,0,12,0,0,0,0,0,39,0,Velika Pisarivka,state_73,FALSE
357,french,catholic,vegetables,0,0,10,1,0,0,0,1,39,0,Bastia,Corse,FALSE
358,marathi,hindu,cloth,0,0,234,30,11,0,61,0,40,0,PROV358,state_768,FALSE
359,greek,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV359,state_327,FALSE
360,shawnee,waashat,cloth,0,0,0,0,0,0,0,0,40,0,Louisville,state_487,FALSE
361,samoyed,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV361,state_265,FALSE
362,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV362,state_81,FALSE
363,wu,confucianism,cloth,0,0,113,4,4,0,0,5,39,0,PROV363,state_174,FALSE
364,russian,orthodox,cloth,0,0,1,0,0,0,0,0,39,0,PROV364,state_475,FALSE
365,roman,mana,cloth,0,0,0,0,0,0,0,0,40,0,PROV365_latin,state_667,FALSE
366,wu,confucianism,cloth,0,0,113,4,4,0,0,5,39,0,PROV366,state_174,FALSE
367,altai,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV367,state_310,FALSE
368,catalan,catholic,cloth,0,0,8,4,3,0,0,1,39,0,Figueres,Catalonia,FALSE
369,azeri,shiite,cloth,0,0,0,0,0,0,0,0,40,0,PROV369,state_74,FALSE
370,tagalog,catholic,cloth,0,0,0,0,0,0,0,0,39,0,Santiago,state_438,FALSE
371,arapaho,waashat,cloth,0,0,0,0,0,0,0,0,40,0,PROV371,state_66,FALSE
372,assamese,theravada,cloth,0,0,0,0,0,0,0,0,40,0,PROV372,state_585,FALSE
373,turkish,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV373,state_31,FALSE
374,thai,linh,cloth,0,0,3,0,0,1,0,0,39,0,Phang Khon,state_182,TRUE
375,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV375,state_300,FALSE
376,amur,mahayana,cloth,0,0,7,0,0,0,0,0,39,0,PROV376,state_788,FALSE
377,omaha,waashat,cloth,0,0,0,0,0,0,0,0,40,0,PROV377,state_531,FALSE
378,thai,theravada,cloth,0,0,2,0,0,0,0,0,39,0,Chum Phae,state_182,TRUE
379,aonikenk,tain_feyentun,fish,0,0,0,0,0,0,1,0,40,0,Hueitra,Aysén,TRUE
380,greek,orthodox,cloth,0,0,3,2,0,0,0,0,40,0,Corfu,state_705,FALSE
381,mexican,catholic,cloth,0,0,0,0,0,0,0,0,40,0,Torreon,state_284,FALSE
382,altai,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV382,state_310,FALSE
383,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV383,state_160,FALSE
384,georgian,orthodox,cloth,0,0,0,0,0,0,0,0,40,0,PROV384,state_440,FALSE
385,colombian,catholic,peat,0,0,3,0,0,0,0,0,40,0,Curiapo,state_32,TRUE
386,ute,waashat,cloth,0,0,0,0,0,0,0,0,40,0,PROV386,state_36,FALSE
387,shan,theravada,cloth,0,0,0,0,0,0,0,0,39,0,Hpakan,state_585,FALSE
388,hungarian,roman_pantheon,cloth,0,0,0,0,0,0,0,0,39,0,PROV388,spare_state,FALSE
389,colombian,catholic,coal,0,0,15,3,0,0,0,0,40,0,Colón,state_6,TRUE
390,omaha,waashat,cloth,0,0,0,0,0,0,0,0,40,0,Sioux Falls,state_110,FALSE
391,brazilian,catholic,salt,0,0,3,0,0,0,0,0,40,0,Araruama,Rio de Janeiro,TRUE
392,mapuche,tain_feyentun,wood,0,0,0,0,0,0,16,0,40,0,Puyehue,Los Lagos,TRUE
393,mexican,catholic,cloth,0,0,0,0,0,0,0,0,40,0,Navojoa,state_762,FALSE
394,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV394,state_265,FALSE
395,russian,orthodox,cloth,0,0,1,0,0,0,0,0,39,0,PROV395,state_684,FALSE
396,roman,mythic,cloth,0,0,0,0,0,0,0,0,40,0,PROV396_latin,state_390,FALSE
397,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV397,state_469,FALSE
398,russian,orthodox,cloth,0,0,2,0,0,0,0,0,39,0,PROV398,state_425,FALSE
399,sami,mari,cloth,0,0,0,0,0,0,0,0,39,0,PROV399,state_542,FALSE
400,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV400,state_780,FALSE
401,english,anglican,cloth,0,0,16,4,0,0,0,1,45,0,South Shropshire,state_742,FALSE
402,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV402,state_124,FALSE
403,austrian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,Klagenfurt,state_22,FALSE
404,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV404,state_469,FALSE
405,russian,orthodox,cloth,0,0,2,0,0,0,0,0,39,0,Michailowka,state_33,FALSE
406,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV406,state_695,FALSE
407,austrian,catholic,cloth,0,0,4,1,0,0,0,0,39,0,Steinach am Brenner,Tyrol,FALSE
408,ukrainian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV408,state_33,FALSE
409,alabama,waashat,cloth,0,0,0,0,0,0,2,0,40,0,Rome,Georgia,FALSE
410,russian,orthodox,cloth,0,0,2,0,0,0,0,0,39,0,PROV410,state_425,FALSE
411,amur,mahayana,cloth,0,0,7,0,0,0,0,0,39,0,PROV411,state_788,FALSE
412,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV412,state_780,FALSE
413,egyptian_arabic,sunni,cloth,0,0,5,0,0,0,0,0,39,0,Suez,state_57,FALSE
414,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV414,state_216,FALSE
415,welsh,anglican,cloth,0,0,13,2,0,0,0,1,40,0,Cardiganshire,state_453,TRUE
416,serb,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV416,state_84,FALSE
417,austrian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,PROV417,state_34,FALSE
418,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV418,state_89,FALSE
419,egyptian_arabic,sunni,cloth,0,0,8,0,0,0,3,0,39,0,PROV419,state_595,FALSE
420,serb,catholic,cloth,0,0,0,0,0,0,0,0,39,0,PROV420,state_479,FALSE
421,yavapai,waashat,cloth,0,0,0,0,0,0,0,0,40,0,San Bernardino,state_727,FALSE
422,austrian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,PROV422,state_34,FALSE
423,telugu,hindu,cloth,0,0,46,5,3,0,20,0,40,0,PROV423,state_534,FALSE
424,dixie,evangelical,cloth,0,0,3,2,0,0,0,0,40,0,Laurinburg,North Carolina,FALSE
425,roman,mythic,cloth,0,0,0,0,0,0,0,0,40,0,Cairns,state_603,FALSE
426,portuguese,catholic,fur,0,0,19,3,4,0,0,1,39,0,Leiria,Lisboa,FALSE
427,nakh,sunni,cloth,0,0,0,0,0,0,0,0,40,0,PROV427,state_78,FALSE
428,altai,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV428,state_35,FALSE
429,egyptian_arabic,sunni,cloth,0,0,5,0,0,0,1,0,39,0,Bani Suwaif,state_485,FALSE
430,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV430,state_216,FALSE
431,sulawesi,sunni,cloth,0,0,0,0,0,0,0,0,39,0,Palu,state_634,FALSE
432,bashkir,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV432,state_35,FALSE
433,baloch,sunni,cloth,0,0,0,0,0,0,2,0,40,0,PROV433,state_100,FALSE
434,egyptian_arabic,sunni,cloth,0,0,9,0,0,0,4,0,39,0,PROV434,state_595,FALSE
435,tuvan,tengri,cloth,0,0,0,0,0,0,0,0,39,0,PROV435,state_669,FALSE
436,roman,mahayana,cloth,0,0,0,0,0,0,0,0,40,0,PROV436,state_411,FALSE
437,peruvian,wak_a,chocolate,0,0,1,0,0,0,0,0,40,0,Moyobamba,Cordillera Central,TRUE
438,chumash,waashat,cloth,0,0,0,0,0,0,0,0,40,0,Fresno,state_727,FALSE
439,konkani,hindu,cloth,0,0,32,5,2,0,10,0,40,0,PROV439,state_627,FALSE
440,yavapai,waashat,cloth,0,0,0,0,0,0,0,0,40,0,PROV440,state_36,FALSE
441,roman,mythic,cloth,0,0,0,0,0,0,0,0,40,0,PROV441,state_603,FALSE
442,dixie,evangelical,cloth,0,0,0,0,0,0,0,0,40,0,PROV442,state_771,FALSE
443,somali,sunni,cloth,0,0,1,0,0,4,9,0,40,0,PROV443,state_199,FALSE
444,mongolian,mahayana,cloth,0,0,7,0,0,0,0,0,39,0,PROV444,state_12,FALSE
445,sumatran,wahhabi,cloth,0,0,0,0,0,0,0,0,40,0,PROV445,state_251,FALSE
446,persian,sunni,cloth,0,0,1,0,0,0,2,0,40,0,Bandar e’Abbas,state_600,FALSE
447,tamazight,sunni,cloth,0,0,0,0,0,0,2,0,39,0,PROV447,state_668,FALSE
448,tuvan,tengri,cloth,0,0,0,0,0,0,0,0,39,0,PROV448,state_362,FALSE
449,ecuadorian,catholic,sugar,0,0,7,0,0,0,0,0,40,0,Tumbes,Costa de Peru,TRUE
450,roman,mahayana,cloth,0,0,0,0,0,0,0,0,40,0,PROV450,state_411,FALSE
451,roman,roman_pantheon,cloth,0,0,0,0,0,0,5,0,40,0,PROV451_latin,spare_state,FALSE
452,oromo,kenyan,cloth,0,0,2,0,0,7,13,0,40,0,Finchawa,state_199,FALSE
453,sami,protestant,cloth,0,0,0,0,0,0,0,0,39,0,PROV453,state_461,FALSE
454,tamazight,sunni,cloth,0,0,0,0,0,0,4,0,40,0,PROV454,Algeria,FALSE
455,sami,protestant,cloth,0,0,0,0,0,0,0,0,39,0,PROV455,state_461,FALSE
456,north_german,catholic,cloth,0,0,0,0,0,0,0,0,39,0,PROV456,state_280,FALSE
457,norwegian,protestant,cloth,0,0,0,0,0,0,0,0,40,0,PROV457,state_554,FALSE
458,irish,reformed,cloth,0,0,0,0,0,0,0,0,40,0,PROV458,state_37,FALSE
459,dutch,catholic,cloth,0,0,30,25,30,0,0,15,40,0,Amsterdam,Holland,FALSE
460,irish,reformed,cloth,0,0,0,0,0,0,0,0,40,0,Enniskillen,state_37,FALSE
461,manchu,mahayana,cloth,0,0,7,0,0,0,0,0,39,0,PROV461,state_602,FALSE
462,north_german,protestant,cloth,0,0,0,0,0,0,0,0,39,0,Stettin,state_280,FALSE
463,manchu,mahayana,cloth,0,0,58,2,2,0,0,3,39,0,PROV463,state_502,FALSE
464,dutch,catholic,cloth,0,0,8,2,2,0,0,0,40,0,s Hertogenbosch,South Netherlands,FALSE
465,norwegian,reformed,cloth,0,0,0,0,0,0,0,0,40,0,PROV465,state_554,FALSE
466,austrian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,Bruneck,Tyrol,FALSE
467,greek,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV467,state_444,FALSE
468,austrian,catholic,cloth,0,0,5,2,0,0,0,0,39,0,Bolzano,Tyrol,FALSE
469,punjabi,sunni,cloth,0,0,0,0,0,0,4,0,40,0,PROV469,state_201,FALSE
470,russian,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV470,state_689,FALSE
471,castilian,catholic,cloth,0,0,16,4,2,0,0,2,39,0,Málaga,Granada,FALSE
472,manchu,mahayana,cloth,0,0,7,0,0,0,0,0,39,0,PROV472,state_602,FALSE
473,castilian,protestant,cloth,0,0,3,0,0,0,0,0,40,0,Gibraltar,Gibraltar,FALSE
474,georgian,orthodox,cloth,0,0,0,0,0,0,0,0,40,0,Batumi,state_440,FALSE
475,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV475,state_780,FALSE
476,wu,confucianism,cloth,0,0,113,4,4,0,0,5,39,0,Wenzhou,state_755,FALSE
477,manchu,mahayana,cloth,0,0,1555,52,52,0,0,69,39,0,PROV477,state_502,FALSE
478,english,anglican,cloth,0,0,17,8,5,0,0,2,50,0,Norwich,state_376,FALSE
479,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,39,0,Rudny,state_573,FALSE
480,wu,confucianism,cloth,0,0,1555,52,52,0,0,69,39,0,PROV480,state_755,FALSE
481,mongolian,mahayana,cloth,0,0,0,0,0,0,0,0,39,0,PROV481,state_738,FALSE
482,greek,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV482,state_444,FALSE
483,mexican,catholic,cloth,0,0,0,0,0,0,0,0,40,0,Irvine,state_727,FALSE
484,malayalam,hindu,cloth,0,0,48,5,1,0,8,0,40,0,PROV484,state_38,FALSE
485,uighur,sunni,cloth,0,0,0,0,0,0,1,0,39,0,PROV485,state_490,FALSE
486,karen,theravada,cloth,0,0,4,0,0,0,0,0,39,0,Kalonga Ywa,Tenasserim,TRUE
487,roman,mythic,cloth,0,0,0,0,0,0,0,0,40,0,PROV487,state_748,FALSE
488,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,40,0,PROV488,state_573,FALSE
489,bulgarian,sunni,cloth,0,0,0,0,0,0,0,0,0,1,PROV489,state_319,FALSE
490,mongolian,mahayana,cloth,0,0,0,0,0,0,1,0,39,0,PROV490,state_652,FALSE
491,platense,catholic,mediterranean_fruit,0,0,12,0,0,0,0,0,40,0,Canelones,Uruguay,TRUE
492,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV492,state_573,FALSE
493,han,theravada,cloth,0,0,7,0,0,0,0,0,39,0,Dali,state_118,FALSE
494,mongolian,tengri,cloth,0,0,0,0,0,0,0,0,39,0,PROV494,state_669,FALSE
495,cree,inuit,fish,0,0,0,0,0,0,1,0,40,0,Cartwright,Labrador,FALSE
496,mongolian,mahayana,cloth,0,0,7,0,0,0,0,0,39,0,PROV496,state_522,FALSE
497,brazilian,catholic,vegetables,0,0,7,0,0,0,0,0,40,0,Tapajós,Pará,TRUE
498,uighur,mahayana,cloth,0,0,7,0,0,0,0,0,39,0,PROV498,state_490,FALSE
499,tamil,hindu,cloth,0,0,51,5,3,0,15,0,40,0,PROV499,state_38,FALSE
500,tupi,catimbo,cloth,0,0,0,0,0,0,0,0,40,0,Amazon Rainforest,state_117,TRUE
501,mongolian,mahayana,cloth,0,0,0,0,0,0,1,0,39,0,PROV501,state_652,FALSE
502,han,theravada,cloth,0,0,7,0,0,0,0,0,39,0,PROV502,state_118,FALSE
503,nunavut,inuit,cloth,0,0,0,0,0,0,1,0,40,0,Coral Harbour,North-Western Territory,FALSE
504,estonian,protestant,cloth,0,0,5,0,0,0,0,0,39,0,Jogeva,state_347,FALSE
505,irish,reformed,cloth,0,0,0,0,0,0,0,0,40,0,PROV505,state_37,FALSE
506,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,Vitebsk,state_46,FALSE
507,swedish,protestant,cloth,0,0,0,0,0,0,0,0,39,0,PROV507,state_715,FALSE
508,turkmen,sunni,cloth,0,0,0,0,0,0,0,0,40,0,PROV508,state_206,FALSE
509,polish,catholic,livestock,0,0,4,1,1,0,0,2,40,0,Płock,Płockie,TRUE
510,swedish,protestant,cloth,0,0,0,0,0,0,0,0,39,0,Stockholm,state_558,FALSE
511,croat,catholic,cloth,0,0,0,0,0,0,0,0,0,1,PROV511,state_39,FALSE
512,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV512,state_631,FALSE
513,north_italian,catholic,wood,0,0,16,7,1,0,0,0,39,0,Sondrio,Lombardy,FALSE
514,north_german,protestant,cloth,0,0,8,6,5,0,0,4,39,0,Würzburg,Franconia,FALSE
515,algerian,sunni,cloth,0,0,1,0,0,0,5,0,39,0,El Djelfa,state_254,FALSE
516,manchu,mahayana,cloth,0,0,7,0,0,0,0,0,39,0,PROV516,state_788,FALSE
517,armenian,orthodox,cloth,0,0,0,0,0,0,0,0,40,0,PROV517,state_40,FALSE
518,yue,confucianism,cloth,0,0,58,2,2,0,0,3,39,0,Guigang,state_405,FALSE
519,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV519,state_81,FALSE
520,polish,catholic,grain,0,0,13,0,0,0,0,3,40,0,Lipno,Płockie,TRUE
521,mexican,catholic,cloth,0,0,0,0,0,0,0,0,40,0,Temecula,state_727,FALSE
522,north_italian,catholic,iron,0,0,14,6,0,0,0,0,39,0,Monfalcone,Friuli,FALSE
523,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV523,state_631,FALSE
524,okinawan,mahayana,cloth,0,0,0,0,0,0,0,0,40,0,Naha,state_42,FALSE
525,mexican,catholic,cloth,0,0,0,0,0,0,0,0,40,0,Long Beach,state_727,FALSE
526,mikasuki,waashat,cloth,0,0,0,0,0,0,0,0,39,0,Pensacola,state_19,FALSE
527,north_italian,catholic,stone,0,0,12,4,2,0,0,1,40,0,Lugano,state_150,FALSE
528,sinhala,theravada,cloth,0,0,15,0,0,0,0,0,40,0,Galle,state_291,FALSE
529,algerian,sunni,cloth,0,0,2,0,0,0,5,0,39,0,PROV529,state_254,FALSE
530,xhosa,protestant,cloth,0,0,0,0,0,0,7,0,40,0,Port Elizabeth,state_43,FALSE
531,castilian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,Palencia,León,FALSE
532,manchu,mahayana,cloth,0,0,7,0,0,0,0,0,39,0,PROV532,state_602,FALSE
533,fulani,sunni,cloth,0,0,2,0,0,8,18,0,40,0,Koubia,Guinea,FALSE
534,yue,confucianism,cloth,0,0,24,1,1,0,0,1,39,0,PROV534,state_405,FALSE
535,puelche,tain_feyentun,iron,0,0,0,0,0,0,3,0,40,0,Villalonga,Buenos Aires,TRUE
536,fulani,sunni,cloth,0,0,2,0,0,7,18,0,40,0,Mali,Guinea,FALSE
537,nubian,sunni,cloth,0,0,0,0,0,0,0,0,40,0,PROV537,state_783,FALSE
538,min,theravada,cloth,0,0,0,0,0,0,0,0,40,0,PROV538,state_161,FALSE
539,sibir,sunni,cloth,0,0,0,0,0,0,0,0,39,0,Pawlodar,state_252,FALSE
540,dixie,evangelical,cloth,0,0,0,0,0,0,0,0,40,0,Mobile,state_771,FALSE
541,roman,zanahary,cloth,0,0,2,0,0,8,18,0,40,0,Antananarivo,state_67,FALSE
542,jin,confucianism,cloth,0,0,24,1,1,0,0,1,39,0,Xinzhou,state_393,FALSE
543,bisayan,sunni,cloth,0,0,0,0,0,0,0,0,39,0,Davao,state_736,FALSE
544,chiricahua,catholic,cloth,0,0,0,0,0,0,0,0,40,0,PROV544,state_577,FALSE
545,ndau,bantu,cloth,0,0,0,0,0,6,7,0,40,0,PROV545,state_643,FALSE
546,dixie,evangelical,cloth,0,0,0,0,0,0,0,0,40,0,Wilmington,North Carolina,FALSE
547,brazilian,catholic,gold,0,0,8,0,0,0,0,0,40,0,Doce,Minas Gerais,TRUE
548,chiricahua,waashat,cloth,0,0,0,0,0,0,0,0,40,0,PROV548,state_465,FALSE
549,tupi,catholic,livestock,0,0,0,0,0,0,2,0,40,0,Salgueiro,Pernambuco,TRUE
550,fulani,sunni,cloth,0,0,3,0,0,2,19,0,40,0,Douentza,Mali,FALSE
551,nubian,sunni,cloth,0,0,0,0,0,0,0,0,40,0,PROV551,state_158,FALSE
552,malinke,sunni,cloth,0,0,2,0,0,5,28,0,40,0,Kerewan,Gambia,FALSE
553,mwani,sunni,cloth,0,0,2,0,0,8,7,0,40,0,Nacala,state_29,FALSE
554,han,confucianism,cloth,0,0,7,0,0,0,0,0,39,0,Lüliang,state_397,FALSE
555,brazilian,catholic,vegetables,0,0,8,0,0,0,0,0,40,0,Curvelo,Minas Gerais,TRUE
556,finnish,protestant,cloth,0,0,3,0,0,0,0,0,40,0,Mikkeli,Savo,FALSE
557,roman,roman_pantheon,cloth,0,0,0,0,0,0,23,0,40,0,Malabo,state_708,FALSE
558,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV558,state_89,FALSE
559,ukrainian,orthodox,cloth,0,0,2,0,0,0,0,0,39,0,PROV559,state_682,FALSE
560,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV560,state_265,FALSE
561,north_german,evangelical,cloth,0,0,0,0,0,0,0,0,39,0,Troppau,state_45,FALSE
562,russian,orthodox,cloth,0,0,2,0,0,0,0,0,39,0,PROV562,state_739,FALSE
